Time,Bicep,Wrist
00:03.8,-0.586263835,0.013191717
00:03.8,-0.71159333,0.01203688
00:03.8,-0.734826624,0.082791612
00:03.8,-0.692078412,0.131907791
00:03.8,-0.548529088,0.098964475
00:03.8,-0.409422904,-0.009537073
00:03.8,-0.308694303,-0.056319837
00:03.8,-0.202034578,-0.065239862
00:03.8,-0.046198688,-0.06746383
00:03.8,0.120770052,-0.069106832
00:03.8,0.388643533,-0.055979937
00:03.8,0.647423923,-0.047672369
00:03.8,0.817862153,-0.00659286
00:03.8,0.950325787,0.006296704
00:03.8,1.045002699,-0.003647565
00:03.8,0.982396305,0.045013774
00:03.8,0.788310647,0.120114207
00:03.8,0.599196672,0.086806573
00:03.8,0.450561523,0.02028835
00:03.8,0.25015986,-0.128106967
00:03.8,-0.002226139,-0.137346685
00:03.8,-0.240749642,-0.032149035
00:03.8,-0.405264765,0.004415255
00:03.8,-0.458652377,-0.048842829
00:03.8,-0.463001102,-0.178255603
00:03.8,-0.495830655,-0.076253884
00:03.8,-0.462419391,0.065448418
00:03.8,-0.427041203,0.097566783
00:03.8,-0.572211683,0.072327591
00:03.8,-0.727083445,0.0135567
00:03.8,-0.756951332,0.033413384
00:03.8,-0.674503922,0.157325089
00:03.8,-0.430795252,0.126027182
00:03.8,-0.164990425,0.081455767
00:03.8,-0.052206744,-0.026664006
00:03.8,0.049824733,-0.047593758
00:03.8,0.106847413,-0.026402341
00:03.8,0.060874414,0.005402529
00:03.8,0.073974803,-0.035366517
00:03.8,0.15465185,-0.031528901
00:03.8,0.350080281,0.035291504
00:03.8,0.550815403,0.013335416
00:03.8,0.565728843,-0.016459258
00:03.8,0.504041493,-0.070647381
00:03.8,0.506602049,-0.053568926
00:03.8,0.519019485,-0.025099993
00:03.8,0.493119329,0.034973718
00:03.8,0.362497956,0.077255405
00:03.8,0.200072095,0.103848092
00:03.8,0.028242078,0.040979981
00:03.8,-0.091598205,-0.098486573
00:03.8,-0.151791066,-0.177284241
00:03.8,-0.223581374,-0.120288707
00:03.8,-0.227575436,-0.041865993
00:03.8,-0.170234159,-0.005766427
00:03.8,-0.213536665,-0.056545399
00:03.8,-0.325939536,-0.016246332
00:03.8,-0.368498325,0.09446083
00:03.8,-0.324277163,0.098696567
00:03.8,-0.347383261,0.031918429
00:03.8,-0.386671454,0.061515711
00:03.8,-0.34599337,0.106302671
00:03.8,-0.120283231,0.074442953
00:03.8,0.169949934,0.05562016
00:03.8,0.204543397,0.041020714
00:03.8,0.328757584,0.025033861
00:03.8,0.305336207,-0.053586181
00:03.8,0.123270981,-0.118296571
00:03.8,0.082776032,-0.122656226
00:03.8,0.144847378,-0.110566601
00:03.8,0.186188847,-0.070099458
00:03.8,0.195247144,-0.028241487
00:03.8,0.198826477,0.145443365
00:03.8,0.218005881,0.216938183
00:03.8,0.187796757,0.136275277
00:03.8,0.229599372,0.048335332
00:03.8,0.101862691,-0.104246005
00:03.8,-0.32180357,-0.183257073
00:03.8,-0.68410629,-0.145433009
00:03.8,-0.722333908,-0.104750291
00:03.8,-0.621150851,-0.064400643
00:03.8,-0.537674189,-0.044639308
00:03.8,-0.374532163,-0.060680844
00:03.8,-0.206265092,-0.113892637
00:03.8,-0.000307599,-0.071348883
00:03.8,0.073922463,0.036281914
00:03.8,0.133821011,0.1607171
00:03.8,0.26485002,0.269230634
00:03.8,0.470679283,0.225354239
00:03.8,0.681197226,0.210038364
00:03.8,0.86769098,0.089770369
00:03.8,0.908680856,-0.058634911
00:03.8,0.897996128,-0.054158967
00:03.8,0.85204953,-0.001081827
00:03.8,0.511003613,-0.026194734
00:03.8,0.126359597,-0.052061819
00:03.8,-0.206722498,0.000341463
00:03.8,-0.457087457,-0.020624794
00:03.8,-0.591526985,-0.030828031
00:03.8,-0.544114769,0.020301582
00:03.9,-0.47415185,0.032319829
00:03.9,-0.530506432,-0.003623831
00:03.9,-0.630624056,-0.074789964
00:03.9,-0.709356606,-0.120100893
00:03.9,-0.709231377,-0.050214391
00:03.9,-0.614880502,-0.045226227
00:03.9,-0.412483513,-0.106503576
00:03.9,-0.150102481,-0.152088806
00:03.9,0.107549027,-0.159430623
00:03.9,0.304563701,-0.135793477
00:03.9,0.413847446,-0.008056825
00:03.9,0.478502572,0.154701889
00:03.9,0.433617771,0.255774438
00:03.9,0.316513121,0.195345074
00:03.9,0.224646062,0.101786837
00:03.9,0.149159074,0.044105574
00:03.9,0.115301676,-0.005130616
00:03.9,0.08592362,-0.044901706
00:03.9,0.015880052,-0.092757106
00:03.9,-0.015060186,-0.046211656
00:03.9,0.007440145,0.005286064
00:03.9,0.064730309,0.077556007
00:03.9,0.029755417,0.087986298
00:03.9,-0.027829289,0.076368302
00:03.9,-0.044836815,0.046674635
00:03.9,-0.030746473,-0.077206329
00:03.9,0.041506596,-0.152861893
00:03.9,0.097357206,-0.136752188
00:03.9,0.14110896,-0.184896663
00:03.9,0.180235744,-0.135657325
00:03.9,0.129610971,-0.038107373
00:03.9,0.039655395,0.103581659
00:03.9,-0.0855342,0.272077769
00:03.9,-0.220750749,0.241848558
00:03.9,-0.253870159,0.058448847
00:03.9,-0.218732581,0.002569123
00:03.9,-0.22277993,0.056109477
00:03.9,-0.274197221,0.050001286
00:03.9,-0.077749044,0.042842045
00:03.9,0.352432668,-0.085935742
00:03.9,0.373012662,-0.12912944
00:03.9,0.065171249,-0.007404901
00:03.9,-0.233591497,0.020837585
00:03.9,-0.385506928,0.024848707
00:03.9,-0.370847881,-0.027019629
00:03.9,-0.335277379,-0.099247091
00:03.9,-0.30264312,-0.033182211
00:03.9,-0.202410057,-0.022279719
00:03.9,-0.083557248,-0.054672427
00:03.9,-0.059560504,0.006393876
00:03.9,-0.111032486,-0.019536996
00:03.9,-0.120291449,-0.10041932
00:03.9,0.039118331,-0.13018626
00:03.9,0.391551644,-0.101768427
00:03.9,0.666016519,0.001596622
00:03.9,0.789241016,0.070376225
00:03.9,0.785701513,0.187366411
00:03.9,0.721117795,0.191477373
00:03.9,0.609853506,0.061220516
00:03.9,0.443290919,0.016114496
00:03.9,0.280899853,0.071394533
00:03.9,0.039698254,0.101465426
00:03.9,-0.262796342,0.089526437
00:03.9,-0.521353424,-0.029002851
00:03.9,-0.618152678,-0.157335117
00:03.9,-0.542974412,-0.211351693
00:03.9,-0.408130646,-0.055982996
00:03.9,-0.346940637,0.039822396
00:03.9,-0.300555259,0.036611866
00:03.9,-0.182840466,0.02641484
00:03.9,-0.176899493,0.012491861
00:03.9,-0.223523483,-0.020553317
00:03.9,-0.111169063,-0.053150114
00:03.9,0.04135694,-0.095274739
00:03.9,0.155952066,-0.106826067
00:03.9,0.22692287,-0.043430913
00:03.9,0.222241789,0.114567429
00:03.9,0.169161454,0.18083562
00:03.9,0.057839148,0.075567648
00:03.9,-0.01729531,0.016946549
00:03.9,0.025996845,-0.070902184
00:03.9,0.007731006,-0.011427646
00:03.9,-0.068973482,0.114936434
00:03.9,-0.097600929,0.126211971
00:03.9,0.014364612,0.033037476
00:03.9,0.179794461,-0.156583339
00:03.9,0.190897375,-0.23434782
00:03.9,0.148813471,-0.126510754
00:03.9,0.1114714,-0.011478432
00:03.9,-0.118309513,0.084674388
00:03.9,-0.33223784,0.115095228
00:03.9,-0.423839957,0.087818891
00:03.9,-0.364221781,0.026557654
00:03.9,-0.252426654,-0.005720544
00:03.9,-0.136860013,-0.02638307
00:03.9,-0.071108162,-0.055717789
00:03.9,-0.003748496,-0.095966637
00:03.9,0.024076561,-0.120090522
00:03.9,0.079805017,-0.112586834
00:03.9,0.214748219,-0.026548516
00:04.0,0.321586192,0.087066062
00:04.0,0.407144308,0.152911872
00:04.0,0.467039078,0.092473708
00:04.0,0.459405005,0.061983552
00:04.0,0.382211864,0.020360313
00:04.0,0.249955937,-0.033619639
00:04.0,0.08229991,-0.009459388
00:04.0,-0.000705507,0.042479672
00:04.0,-0.120014697,0.052503873
00:04.0,-0.322243363,-0.009447466
00:04.0,-0.469080508,-0.020392183
00:04.0,-0.465249062,0.027783651
00:04.0,-0.363928288,0.053652331
00:04.0,-0.180365235,-0.035611168
00:04.0,0.075588413,-0.070651621
00:04.0,0.330003917,-0.064151488
00:04.0,0.288390398,-0.023097077
00:04.0,0.003194797,0.035728119
00:04.0,-0.132921785,0.063939765
00:04.0,-0.065981835,0.052179817
00:04.0,-0.050144438,0.069925159
00:04.0,-0.137827128,0.053838938
00:04.0,-0.265615195,0.044420633
00:04.0,-0.425091803,0.016698463
00:04.0,-0.520884633,-0.056020472
00:04.0,-0.480800211,-0.122449681
00:04.0,-0.272881627,-0.146392986
00:04.0,-0.046950489,-0.086722888
00:04.0,0.127900943,-0.024806725
00:04.0,0.332385033,-0.04258671
00:04.0,0.440295964,-0.120137967
00:04.0,0.515480995,-0.095793813
00:04.0,0.567058027,-0.081326708
00:04.0,0.565699697,-0.010072438
00:04.0,0.564727247,0.067767225
00:04.0,0.49327603,0.110950626
00:04.0,0.355011314,0.181666955
00:04.0,0.19529739,0.162334695
00:04.0,0.094769098,0.136805251
00:04.0,0.09858422,0.045238737
00:04.0,0.0192175,0.036942523
00:04.0,-0.088469282,0.025837474
00:04.0,-0.182524398,-0.084974706
00:04.0,-0.272929579,-0.160969824
00:04.0,-0.266311735,-0.139863953
00:04.0,-0.292953372,-0.072876751
00:04.0,-0.379623353,-0.022971539
00:04.0,-0.365938485,0.052792396
00:04.0,-0.305788428,0.12365707
00:04.0,-0.294795722,0.058473554
0:00:04,-0.43152526,0.01359944
00:04.0,-0.555166602,-0.077706009
00:04.0,-0.593393087,-0.080915295
00:04.0,-0.530918062,0.069448814
00:04.0,-0.31398347,0.214396253
00:04.0,0.060616232,0.201618463
00:04.0,0.415002018,0.08177755
00:04.0,0.583768308,-0.031683575
00:04.0,0.546763122,-0.122240014
00:04.0,0.292030275,-0.171617061
00:04.0,0.11180941,-0.167046055
00:04.0,0.041488402,-0.163545057
00:04.0,0.084813587,-0.105070524
00:04.0,0.170729801,0.02811856
00:04.0,0.192673534,0.11897853
00:04.0,0.224931911,0.067236595
00:04.0,0.2576527,0.079800621
00:04.0,0.252806485,0.062425554
00:04.0,0.176913306,-0.021721214
00:04.0,0.119480379,-0.02713247
00:04.0,0.093889542,-0.055190098
00:04.0,0.114654325,-0.058058176
00:04.0,0.19954519,-0.057858407
00:04.0,0.258530378,0.007692767
00:04.0,0.161926463,0.143135756
00:04.0,0.001957471,0.106185213
00:04.0,-0.179743782,-0.052069068
00:04.0,-0.313081771,-0.072958469
00:04.0,-0.366485655,0.024136841
00:04.0,-0.393806577,0.00101395
00:04.0,-0.380318671,0.018317498
00:04.0,-0.320454299,0.071928456
00:04.0,-0.313748211,0.079337128
00:04.0,-0.375774831,0.052227478
00:04.0,-0.370158434,-0.021256831
00:04.0,-0.179117009,-0.06726034
00:04.0,-0.026703969,-0.051422294
00:04.0,-0.030315612,-0.012068775
00:04.0,-0.033062402,-0.078016005
00:04.0,-0.006231883,-0.049361013
00:04.0,0.078150831,-0.049752608
00:04.0,0.217474967,-0.084978983
00:04.0,0.269128561,-0.083403423
00:04.0,0.260215223,-2.87E-05
00:04.0,0.293002814,0.041201636
00:04.0,0.452334136,0.030390101
00:04.0,0.552710652,0.001999267
00:04.0,0.493228674,-0.003121092
00:04.0,0.360902399,0.029025899
00:04.0,0.203256831,0.116643466
00:04.0,0.053374618,0.103716597
00:04.1,-0.058429584,0.123078138
00:04.1,-0.146842584,0.16316402
00:04.1,-0.08750315,0.089206062
00:04.1,-0.082089499,-0.035943937
00:04.1,-0.293633938,-0.136424348
00:04.1,-0.495344728,-0.139865071
00:04.1,-0.577853262,-0.08653719
00:04.1,-0.608545244,-0.011144407
00:04.1,-0.560634553,0.035382818
00:04.1,-0.44269675,0.032828521
00:04.1,-0.249380171,-0.031255051
00:04.1,-0.004231753,-0.091077887
00:04.1,0.203563035,-0.097053275
00:04.1,0.378136575,-0.036936317
00:04.1,0.482115924,0.018601026
00:04.1,0.591042459,0.048444156
00:04.1,0.59659797,0.037086077
00:04.1,0.526128173,-0.034580562
00:04.1,0.448178113,-0.042245597
00:04.1,0.423696667,0.021839617
00:04.1,0.346428007,0.159652591
00:04.1,0.147895738,0.220846653
00:04.1,-0.061925713,0.097086534
00:04.1,-0.261322945,-0.031809185
00:04.1,-0.377030224,-0.089684874
00:04.1,-0.66051966,-0.017647877
00:04.1,-0.839248776,-0.105173849
00:04.1,-0.829021633,-0.263202071
00:04.1,-0.768914759,-0.129242972
00:04.1,-0.578379095,0.070181839
00:04.1,-0.360301375,0.116791025
00:04.1,-0.115313731,0.077979103
00:04.1,0.132899791,0.056562267
00:04.1,0.343927681,-0.055915032
00:04.1,0.533599973,-0.123819493
00:04.1,0.55850625,-0.058372337
00:04.1,0.51029706,-0.032621201
00:04.1,0.563315153,-0.014853097
00:04.1,0.630445838,0.108682789
00:04.1,0.557396293,0.065482028
00:04.1,0.334349513,-0.03171961
00:04.1,0.176842272,-0.045419563
00:04.1,0.064933151,0.101125337
00:04.1,-0.007299285,0.170277745
00:04.1,-0.072893925,0.183737606
00:04.1,-0.178526416,0.087815471
00:04.1,-0.285007983,-0.005267629
00:04.1,-0.380102754,0.01865742
00:04.1,-0.419988453,0.035250142
00:04.1,-0.38189131,-0.0131149
00:04.1,-0.352841616,-0.079202518
00:04.1,-0.318123966,-0.131672621
00:04.1,-0.215732783,-0.183096439
00:04.1,-0.06410756,-0.173336014
00:04.1,0.092411593,-0.120250553
00:04.1,0.179512441,-0.074925117
00:04.1,0.134350583,-0.019182764
00:04.1,0.100664973,0.029627167
00:04.1,0.116341829,0.047461607
00:04.1,0.114855006,0.01317907
00:04.1,0.110671319,0.00835384
00:04.1,0.188813552,0.039983824
00:04.1,0.254077882,0.077356875
00:04.1,0.136620119,0.100655735
00:04.1,-0.012671094,0.147815764
00:04.1,-0.141628176,0.09158054
00:04.1,-0.084287278,0.020566767
00:04.1,0.046732161,-0.062571265
00:04.1,-0.075982377,-0.001993361
00:04.1,-0.221248373,0.024570117
00:04.1,-0.261718899,0.072226427
00:04.1,-0.239962161,0.104996897
00:04.1,-0.178599685,-0.050299469
00:04.1,-0.140282929,-0.32414338
00:04.1,-0.161563277,-0.306506872
00:04.1,-0.075709864,-0.094814509
00:04.1,0.087801754,0.052735575
00:04.1,0.207996145,0.152167588
00:04.1,0.253359914,0.314482987
00:04.1,0.197062775,0.24625653
00:04.1,0.108297989,-0.049566895
00:04.1,0.033226471,-0.086593591
00:04.1,0.062334951,-0.06872239
00:04.1,0.111507416,-0.07183177
00:04.1,0.158159882,-0.046379037
00:04.1,0.179031163,-0.0454151
00:04.1,0.16623798,-0.07229197
00:04.1,0.086662479,-0.085924342
00:04.1,0.029790867,-0.039790992
00:04.1,0.031052116,-0.000776469
00:04.1,-0.00044577,-0.00063941
00:04.1,-0.031928591,-0.032957375
00:04.1,-0.02954003,0.01235766
00:04.1,-0.073986046,0.069831826
00:04.1,-0.151608467,0.043951944
00:04.1,-0.151610181,0.04953343
00:04.1,-0.062280014,0.135871604
00:04.1,0.02508433,0.212863415
00:04.1,0.053774111,0.095471725
00:04.2,0.011849061,0.033691309
00:04.2,-0.083290622,-0.016290763
00:04.2,-0.17027697,-0.03690714
00:04.2,-0.170845509,-0.059982929
00:04.2,-0.044722229,-0.104374491
00:04.2,0.085711949,-0.120902605
00:04.2,0.107832633,-0.144282207
00:04.2,0.042600967,-0.13206099
00:04.2,-0.008144702,-0.043627601
00:04.2,-0.000743534,0.030640624
00:04.2,-0.061348941,-0.035692226
00:04.2,-0.121494167,-0.064993337
00:04.2,-0.138527736,-0.014260103
00:04.2,-0.170366377,0.076884538
00:04.2,-0.178939432,0.107875153
00:04.2,-0.111487493,0.120521925
00:04.2,-0.050618142,0.217708334
00:04.2,-0.037967127,0.144766837
00:04.2,0.03487011,0.119817808
00:04.2,0.174105406,0.160186559
00:04.2,0.286248863,0.04641312
00:04.2,0.305968404,-0.152586609
00:04.2,0.285989404,-0.25479722
00:04.2,0.239648864,-0.214262247
00:04.2,0.204614446,-0.11875952
00:04.2,0.158411801,-0.072583877
00:04.2,0.075333141,-0.046121377
00:04.2,-0.024751594,0.002524275
00:04.2,-0.122421704,0.060565725
00:04.2,-0.159952506,0.03360739
00:04.2,-0.133636683,-0.011863665
00:04.2,0.006558798,-0.019601155
00:04.2,0.03781512,0.01914227
00:04.2,-0.08170446,0.05587643
00:04.2,-0.18367894,-0.051126301
00:04.2,-0.299545228,-0.096986212
00:04.2,-0.315819472,0.02521486
00:04.2,-0.220732301,0.042302277
00:04.2,-0.143189162,-0.002221607
00:04.2,-0.129883125,0.027088851
00:04.2,-0.123170219,0.022646273
00:04.2,-0.100646377,-0.024546307
00:04.2,-0.00998818,-0.061898425
00:04.2,0.03046602,-0.017398074
00:04.2,0.059688549,0.046725061
00:04.2,0.097567834,0.107748859
00:04.2,0.043118738,0.128832668
00:04.2,0.09840101,0.095109306
00:04.2,0.3225604,0.056365922
00:04.2,0.393697083,0.030472396
00:04.2,0.337726176,0.01855485
00:04.2,0.289459795,0.011249598
00:04.2,0.277196765,-0.024314327
00:04.2,0.305950105,-0.08732862
00:04.2,0.307393312,-0.066659883
00:04.2,0.246385649,-0.063055746
00:04.2,0.116504505,0.024465291
00:04.2,-0.136622176,0.074577071
00:04.2,-0.361952692,0.033701625
00:04.2,-0.457556039,0.011841295
00:04.2,-0.384471953,-0.001274448
00:04.2,-0.273072064,-0.04829298
00:04.2,-0.180688173,-0.102405109
00:04.2,-0.146104842,-0.08769384
00:04.2,-0.206040829,-0.098162517
00:04.2,-0.284113407,-0.112724341
00:04.2,-0.308437079,-0.095487006
00:04.2,-0.239285022,-0.005135793
00:04.2,-0.150784135,0.122246265
00:04.2,-0.068539619,0.161220491
00:04.2,0.071866281,0.113942765
00:04.2,0.195416078,0.065900296
00:04.2,0.291800171,-0.001633208
00:04.2,0.333260626,-0.119846143
00:04.2,0.293459475,-0.064675458
00:04.2,0.262123704,0.011880644
00:04.2,0.262124032,0.090135351
00:04.2,0.273077667,0.098703288
00:04.2,0.3124502,0.102825217
00:04.2,0.213191569,0.088920735
00:04.2,-0.037291769,0.028036131
00:04.2,-0.224326909,-0.150698885
00:04.2,-0.376360297,-0.204899907
00:04.2,-0.404247016,-0.157718763
00:04.2,-0.326437771,-0.019341942
00:04.2,-0.235805631,0.02424887
00:04.2,-0.141936749,-0.002985808
00:04.2,0.059743982,0.02753881
00:04.2,0.389555246,0.045699645
00:04.2,0.334198624,0.036331955
00:04.2,0.039670639,-0.069884792
00:04.2,-0.201047316,-0.099562235
00:04.2,-0.273179084,-0.042590186
00:04.2,-0.232225403,0.045157459
00:04.2,-0.077712722,0.188256338
00:04.2,0.165233761,0.153332695
00:04.2,0.34047401,0.091236234
00:04.2,0.257756501,0.061418567
00:04.2,0.088463336,-0.000736391
00:04.2,-0.137940571,0.016537331
00:04.3,-0.359582275,0.133934677
00:04.3,-0.40625453,0.183649495
00:04.3,-0.224368975,0.010307893
00:04.3,0.004103544,-0.20405367
00:04.3,0.169933304,-0.26122123
00:04.3,0.410907716,-0.254364341
00:04.3,0.46564582,-0.259308279
00:04.3,0.270444334,-0.218141735
00:04.3,0.065719292,-0.099918559
00:04.3,-0.087765619,0.065748058
00:04.3,-0.17330198,0.102357455
00:04.3,-0.17652306,0.118725844
00:04.3,-0.08234904,0.169348717
00:04.3,0.050516993,0.185271084
00:04.3,0.100563757,0.149446562
00:04.3,0.053882595,0.069793127
00:04.3,0.000549963,0.009645642
00:04.3,-0.029991738,0.03352347
00:04.3,0.005452756,0.043345112
00:04.3,0.162695155,0.033961974
00:04.3,0.270547569,0.012967197
00:04.3,0.200410604,-0.062895924
00:04.3,0.055727642,-0.097876251
00:04.3,-0.09638945,-0.12602593
00:04.3,-0.194378033,-0.096720211
00:04.3,-0.280025959,-0.042563442
00:04.3,-0.356213093,-0.008678013
00:04.3,-0.312433064,0.023475619
00:04.3,-0.235210255,0.006812324
00:04.3,-0.230280399,0.03785133
00:04.3,-0.185702741,0.068009295
00:04.3,-0.041516509,0.031480744
00:04.3,0.277403355,0.006232596
00:04.3,0.403572083,-0.001059289
00:04.3,0.293182969,0.030062158
00:04.3,0.165203944,0.076944299
00:04.3,0.066939823,0.070025899
00:04.3,0.070529707,0.043178011
00:04.3,0.103536151,-0.012143773
00:04.3,0.069409907,-0.048721917
00:04.3,-0.039746456,-0.038878966
00:04.3,-0.207230732,-0.032527532
00:04.3,-0.294589341,-0.015169062
00:04.3,-0.294542938,-0.014905956
00:04.3,-0.299549133,-0.159139022
00:04.3,-0.226642326,-0.18887946
00:04.3,-0.113284841,-0.094222322
00:04.3,-0.036465909,0.015863458
00:04.3,0.057475697,0.125703573
00:04.3,0.13592495,0.054320138
00:04.3,0.188149601,0.043525834
00:04.3,0.24037087,0.034465045
00:04.3,0.258508533,0.031370923
00:04.3,0.264536172,0.018421408
00:04.3,0.406736016,0.045103841
00:04.3,0.434916437,0.084067881
00:04.3,0.393456906,0.000693621
00:04.3,0.39626345,-0.096419729
00:04.3,0.267075628,-0.174175426
00:04.3,0.036596823,-0.154796362
00:04.3,-0.148257658,-0.093422122
00:04.3,-0.208277419,-0.005790025
00:04.3,-0.199121296,0.126337379
00:04.3,-0.254734099,0.245725304
00:04.3,-0.34286201,0.272079647
00:04.3,-0.403682321,0.195341736
00:04.3,-0.513694286,0.175813541
00:04.3,-0.529995263,-0.024504952
00:04.3,-0.279044747,-0.192453653
00:04.3,0.144034237,-0.149247393
00:04.3,0.271317244,-0.082121387
00:04.3,0.118735008,-0.153004304
00:04.3,-0.152068898,-0.16127795
00:04.3,-0.320967197,-0.128361821
00:04.3,-0.336154431,-0.160710737
00:04.3,-0.250680804,-0.003967818
00:04.3,-0.138030142,0.084888779
00:04.3,0.024748037,0.070028037
00:04.3,0.254040778,0.028340392
00:04.3,0.430030644,0.018603727
00:04.3,0.316196799,0.1097361
00:04.3,0.090143993,0.168138281
00:04.3,-0.091140516,0.123181403
00:04.3,-0.164678663,0.075521082
00:04.3,-0.127324909,0.038204931
00:04.3,-0.06785211,0.027660353
00:04.3,-0.061004281,0.029287722
00:04.3,-0.035985403,0.059866801
00:04.3,0.070882402,0.037195392
00:04.3,0.262931466,-0.034742836
00:04.3,0.424594343,-0.098996736
00:04.3,0.494465113,-0.116086982
00:04.3,0.643026471,-0.114951938
00:04.3,0.633965552,-0.110309422
00:04.3,0.394632399,-0.03987018
00:04.3,0.122903943,0.060615804
00:04.3,-0.031817254,0.044585083
