Time,Finger_Flexor,Force
00:15.1,0.089511521,365.7181702
00:15.1,0.180964231,365.7181702
00:15.1,0.15081428,365.7181702
00:15.1,0.12771146,365.9322815
00:15.1,0.194213316,365.9322815
00:15.1,0.306759238,365.9322815
00:15.1,0.236186773,365.9322815
00:15.1,0.083091378,365.9322815
00:15.1,-0.001414527,365.9322815
00:15.1,-0.140227616,365.9322815
00:15.1,-0.191495329,365.9322815
00:15.1,-0.102377892,365.9322815
00:15.1,-0.064278528,365.9322815
00:15.1,-0.082636453,365.9322815
00:15.1,-0.106251881,365.9322815
00:15.1,-0.120873645,366.1464233
00:15.1,-0.127235159,366.1464233
00:15.1,-0.099484436,366.1464233
00:15.1,-0.092193425,366.1464233
00:15.1,-0.105564423,365.9322815
00:15.1,-0.0392441,365.9322815
00:15.1,0.128841296,365.9322815
00:15.1,0.16834347,365.9322815
00:15.1,0.020927176,366.1464233
00:15.1,-0.044385515,366.1464233
00:15.1,0.018454248,366.1464233
00:15.1,-0.020567236,366.1464233
00:15.1,0.159272298,365.9322815
00:15.1,0.450181961,365.9322815
00:15.1,0.329668283,365.9322815
00:15.1,-0.09448047,365.9322815
00:15.1,-0.513786077,365.9322815
00:15.1,-0.54668045,365.9322815
00:15.1,-0.342347682,365.9322815
00:15.1,-0.22091189,365.9322815
00:15.1,-0.103518814,365.9322815
00:15.1,-0.001187956,365.9322815
00:15.1,0.07938417,365.9322815
00:15.1,0.14387615,365.9322815
00:15.1,0.182803228,365.9322815
00:15.1,0.205381036,365.9322815
00:15.1,0.236080423,365.9322815
00:15.1,0.243780494,365.9322815
00:15.1,0.255895019,365.9322815
00:15.1,0.158698305,365.9322815
00:15.1,-0.021484753,365.9322815
00:15.1,-0.151568085,365.9322815
00:15.1,-0.076930933,366.3605652
00:15.1,-0.039703008,366.3605652
00:15.1,-0.037278511,366.3605652
00:15.1,0.095992178,366.3605652
00:15.1,0.134832069,365.9322815
00:15.1,0.021006087,365.9322815
00:15.1,0.011178663,365.9322815
00:15.1,0.033836178,365.9322815
00:15.1,0.04657476,366.1464233
00:15.1,0.059946287,366.1464233
00:15.1,-0.130032137,366.1464233
00:15.1,-0.336633295,366.1464233
00:15.1,-0.293851227,366.1464233
00:15.1,-0.179159656,366.1464233
00:15.1,-0.144366175,366.1464233
00:15.2,-0.185928375,366.1464233
00:15.2,-0.137688309,366.1464233
00:15.2,-0.005031216,366.1464233
00:15.2,0.087777674,366.1464233
00:15.2,0.102907375,366.1464233
00:15.2,0.081997328,366.1464233
00:15.2,0.15222384,366.1464233
00:15.2,0.341835827,366.1464233
00:15.2,0.440083712,366.1464233
00:15.2,0.324727803,366.1464233
00:15.2,0.075419754,366.1464233
00:15.2,-0.083222769,366.1464233
00:15.2,-0.176499933,366.1464233
00:15.2,-0.210889593,366.1464233
00:15.2,-0.190463215,366.1464233
00:15.2,-0.082414664,366.1464233
00:15.2,0.075009368,366.1464233
00:15.2,0.082077481,365.9322815
00:15.2,0.01783151,365.9322815
00:15.2,-0.062322777,365.9322815
00:15.2,-0.108642012,365.9322815
00:15.2,-0.169071868,365.7181702
00:15.2,-0.114201814,365.7181702
00:15.2,0.128604412,365.7181702
00:15.2,0.20370391,365.7181702
00:15.2,0.015022045,365.7181702
00:15.2,-0.193031222,365.7181702
00:15.2,-0.208533227,365.7181702
00:15.2,-0.021652402,365.7181702
00:15.2,0.071567006,365.7181702
00:15.2,0.009221981,365.7181702
00:15.2,-0.030659124,365.7181702
00:15.2,0.036803938,365.7181702
00:15.2,0.190390617,365.5040283
00:15.2,0.161422372,365.5040283
00:15.2,0.066099912,365.5040283
00:15.2,0.076315574,365.5040283
00:15.2,0.090696044,365.5040283
00:15.2,0.01987822,365.5040283
00:15.2,-0.0883407,365.5040283
00:15.2,-0.09267427,365.5040283
00:15.2,-0.076911688,365.2898865
00:15.2,-0.170129046,365.2898865
00:15.2,-0.21652402,365.2898865
00:15.2,-0.200336158,365.2898865
00:15.2,-0.202466592,365.0757446
00:15.2,-0.060311567,365.0757446
00:15.2,0.176679969,365.0757446
00:15.2,0.32807067,365.0757446
00:15.2,0.4991844,364.8616333
00:15.2,0.642577827,364.8616333
00:15.2,0.541491508,364.8616333
00:15.2,0.162093624,364.8616333
00:15.2,-0.106784344,364.6474915
00:15.2,-0.373827726,364.6474915
00:15.2,-0.639170647,364.6474915
00:15.2,-0.62627995,364.6474915
00:15.2,-0.472285956,364.6474915
00:15.2,-0.409092873,364.6474915
00:15.2,-0.342587948,364.6474915
00:15.2,-0.193760738,364.6474915
00:15.2,0.013999031,364.6474915
00:15.2,0.173546523,364.6474915
00:15.2,0.284133673,364.6474915
00:15.2,0.343488842,364.6474915
00:15.2,0.376034826,364.2192078
00:15.2,0.349094212,364.2192078
00:15.2,0.256946117,364.2192078
00:15.2,0.196712315,364.2192078
00:15.2,0.140475467,364.4333496
00:15.2,0.093770131,364.4333496
00:15.2,0.064102694,364.4333496
00:15.2,-0.079274327,364.4333496
00:15.2,-0.14483887,364.2192078
00:15.2,-0.115489274,364.2192078
00:15.2,-0.0789079,364.2192078
00:15.2,-0.08071854,364.2192078
00:15.2,-0.060307965,364.0050964
00:15.2,0.052920815,364.0050964
00:15.2,0.091115505,364.0050964
00:15.2,-0.01975386,364.0050964
00:15.2,-0.055338848,363.7909546
00:15.2,-0.050280627,363.7909546
00:15.2,-0.078539886,363.7909546
00:15.2,-0.092448071,363.7909546
00:15.2,-0.1443865,363.5768127
00:15.2,-0.123542443,363.5768127
00:15.2,-0.040414784,363.5768127
00:15.2,-0.010810705,363.5768127
00:15.2,-0.025034292,363.3626709
00:15.2,0.034244183,363.3626709
00:15.2,0.106139064,363.3626709
00:15.2,0.11108999,363.3626709
00:15.2,-0.03393605,363.1485596
00:15.2,-0.216859251,363.1485596
00:15.2,-0.238133758,363.1485596
00:15.2,-0.128400415,363.1485596
00:15.2,0.058348756,362.9344177
00:15.2,0.239611462,362.9344177
00:15.2,0.300351828,362.9344177
00:15.3,0.242574155,362.9344177
00:15.3,0.1590202,362.7202759
00:15.3,0.060334343,362.7202759
00:15.3,-0.066790931,362.7202759
00:15.3,-0.020589968,362.7202759
00:15.3,0.064698733,362.506134
00:15.3,-0.000348644,362.506134
00:15.3,-0.12045157,362.506134
00:15.3,-0.177231044,362.506134
00:15.3,-0.165735945,362.506134
00:15.3,-0.129237413,362.506134
00:15.3,-0.101187274,362.506134
00:15.3,0.032615077,362.506134
00:15.3,0.147429392,362.2920227
00:15.3,0.193995863,362.2920227
00:15.3,0.183288962,362.2920227
00:15.3,0.095760487,362.2920227
00:15.3,-0.001130054,362.0778809
00:15.3,-0.01047006,362.0778809
00:15.3,-0.010408344,362.0778809
00:15.3,-0.018187039,362.0778809
00:15.3,0.050373469,361.863739
00:15.3,0.243420511,361.863739
00:15.3,0.129460737,361.863739
00:15.3,-0.231222183,361.863739
00:15.3,-0.439703017,361.6495972
00:15.3,-0.325449705,361.6495972
00:15.3,-0.203170314,361.6495972
00:15.3,-0.177660853,361.6495972
00:15.3,-0.147958562,361.6495972
00:15.3,-0.030672509,361.6495972
00:15.3,0.108544715,361.6495972
00:15.3,0.154232621,361.6495972
00:15.3,0.226791218,361.4354858
00:15.3,0.396183699,361.4354858
00:15.3,0.43015784,361.4354858
00:15.3,0.399292946,361.4354858
00:15.3,0.195958421,361.4354858
00:15.3,-0.084737025,361.4354858
00:15.3,-0.266863227,361.4354858
00:15.3,-0.436962038,361.4354858
00:15.3,-0.458544075,361.221344
00:15.3,-0.265225679,361.221344
00:15.3,-0.088179663,361.221344
00:15.3,-0.042449456,361.221344
00:15.3,-0.008294464,361.221344
00:15.3,-0.014841569,361.221344
00:15.3,-0.04485748,361.221344
00:15.3,0.030942364,361.221344
00:15.3,0.178243726,361.0072021
00:15.3,0.22012955,361.0072021
00:15.3,0.218163565,361.0072021
00:15.3,0.106336221,361.0072021
00:15.3,0.09240783,360.7930603
00:15.3,0.160470501,360.7930603
00:15.3,0.153885767,360.7930603
00:15.3,0.0864245,360.7930603
00:15.3,-0.022842444,360.578949
00:15.3,-0.054298244,360.578949
00:15.3,-0.057623789,360.578949
00:15.3,-0.043198053,360.578949
00:15.3,0.043516006,360.1506653
00:15.3,0.134340301,360.1506653
00:15.3,0.069741063,360.1506653
00:15.3,-0.121324748,360.1506653
00:15.3,-0.344767749,359.9365234
00:15.3,-0.483406901,359.9365234
00:15.3,-0.408391297,359.9365234
00:15.3,-0.243922189,359.9365234
00:15.3,-0.160596669,359.5082703
00:15.3,-0.086359777,359.5082703
00:15.3,-0.017514138,359.5082703
00:15.3,0.06122661,359.5082703
00:15.3,0.108065002,359.0800171
00:15.3,0.309750587,359.0800171
00:15.3,0.499845833,359.0800171
00:15.3,0.53012377,359.0800171
00:15.3,0.292088777,358.4375916
00:15.3,0.112746015,358.4375916
00:15.3,0.050103948,358.4375916
00:15.3,0.058413476,358.4375916
00:15.3,0.161390513,358.0093384
00:15.3,0.220541939,358.0093384
00:15.3,0.167647064,358.0093384
00:15.3,-0.028468862,358.0093384
00:15.3,-0.232959285,357.3669434
00:15.3,-0.480618536,357.3669434
00:15.3,-0.686837912,357.3669434
00:15.3,-0.590184152,357.3669434
00:15.3,-0.237472802,356.9386597
00:15.3,0.10552159,356.9386597
00:15.3,0.170070142,356.9386597
00:15.3,0.030485712,356.9386597
00:15.3,-0.015454052,356.5104065
00:15.3,0.094552532,356.5104065
00:15.3,0.168559879,356.5104065
00:15.3,0.104878299,356.5104065
00:15.3,-0.015959719,356.2962646
00:15.3,-0.062132291,356.2962646
00:15.3,-0.021740479,356.2962646
00:15.4,0.028277799,356.2962646
00:15.4,0.097547829,356.0821228
00:15.4,0.073003255,356.0821228
00:15.4,-0.007438208,356.0821228
00:15.4,0.037397277,356.0821228
00:15.4,0.167766288,355.867981
00:15.4,0.29183647,355.867981
00:15.4,0.370106041,355.867981
00:15.4,0.260443181,355.867981
00:15.4,0.068301603,355.6538696
00:15.4,-0.109852731,355.6538696
00:15.4,-0.307869822,355.6538696
00:15.4,-0.389793068,355.6538696
00:15.4,-0.30833149,355.6538696
00:15.4,-0.188482091,355.6538696
00:15.4,-0.156030491,355.6538696
00:15.4,-0.105888888,355.6538696
00:15.4,-0.025188329,355.6538696
00:15.4,0.01866582,355.6538696
00:15.4,0.076638259,355.6538696
00:15.4,0.115176119,355.6538696
00:15.4,0.13726984,355.4397278
00:15.4,0.110019945,355.4397278
00:15.4,0.071620569,355.4397278
00:15.4,0.002092071,355.4397278
00:15.4,-0.111578032,355.4397278
00:15.4,-0.124297999,355.4397278
00:15.4,-0.085836641,355.4397278
00:15.4,-0.080719993,355.4397278
00:15.4,-0.014500373,355.2255859
00:15.4,0.047971047,355.2255859
00:15.4,0.218600988,355.2255859
00:15.4,0.34802258,355.2255859
00:15.4,0.288580626,355.2255859
00:15.4,0.18200779,355.2255859
00:15.4,0.120211579,355.2255859
00:15.4,0.075514294,355.2255859
00:15.4,-0.032600798,355.0114441
00:15.4,-0.143401131,355.0114441
00:15.4,-0.231420279,355.0114441
00:15.4,-0.241539851,355.0114441
00:15.4,-0.213732079,355.0114441
00:15.4,-0.175917685,355.0114441
00:15.4,-0.150812715,355.0114441
00:15.4,-0.133442312,355.0114441
00:15.4,-0.079931058,354.5831909
00:15.4,0.005862477,354.5831909
00:15.4,0.148904204,354.5831909
00:15.4,0.227705389,354.5831909
00:15.4,0.083150983,354.7973328
00:15.4,-0.105421215,354.7973328
00:15.4,-0.190787911,354.7973328
00:15.4,-0.11778757,354.7973328
00:15.4,-0.050957646,354.5831909
00:15.4,0.105715223,354.5831909
00:15.4,0.244262457,354.5831909
00:15.4,0.24023746,354.5831909
00:15.4,0.195582718,354.3690491
00:15.4,0.100520708,354.3690491
00:15.4,-0.009549769,354.3690491
00:15.4,-0.083437078,354.3690491
00:15.4,-0.15467082,354.3690491
00:15.4,-0.189239666,354.3690491
00:15.4,-0.101943299,354.3690491
00:15.4,-0.013576312,354.3690491
00:15.4,0.076906666,354.1549072
00:15.4,0.289438337,354.1549072
00:15.4,0.432999194,354.1549072
00:15.4,0.278584123,354.1549072
00:15.4,-0.052925788,353.9407959
00:15.4,-0.360375315,353.9407959
00:15.4,-0.295246691,353.9407959
00:15.4,-0.143424079,353.9407959
00:15.4,-0.075548112,353.9407959
00:15.4,-0.001344188,353.9407959
00:15.4,0.043371823,353.9407959
00:15.4,0.03874049,353.9407959
00:15.4,-0.005068858,353.7266541
00:15.4,-0.0599127,353.7266541
00:15.4,-0.07556802,353.7266541
00:15.4,-0.033524051,353.7266541
00:15.4,0.01823136,353.7266541
00:15.4,0.057797547,353.7266541
00:15.4,0.049968448,353.7266541
00:15.4,-0.026955273,353.7266541
00:15.4,-0.071759835,353.5125122
00:15.4,-0.145580187,353.5125122
00:15.4,-0.21947597,353.5125122
00:15.4,-0.19859916,353.5125122
00:15.4,-0.11401923,353.2983704
00:15.4,0.035485726,353.2983704
00:15.4,0.184814394,353.2983704
00:15.4,0.394973576,353.2983704
00:15.4,0.600823581,353.2983704
00:15.4,0.576431632,353.2983704
00:15.4,0.266669154,353.2983704
00:15.4,-0.006654589,353.2983704
00:15.4,-0.140691772,352.8701172
00:15.4,-0.2441407,352.8701172
00:15.4,-0.393460661,352.8701172
00:15.5,-0.391984493,352.8701172
00:15.5,-0.289166957,352.8701172
00:15.5,-0.254903227,352.8701172
00:15.5,-0.324412018,352.8701172
00:15.5,-0.325439632,352.8701172
00:15.5,-0.243522108,352.6559753
00:15.5,0.00246624,352.6559753
00:15.5,0.198404208,352.6559753
00:15.5,0.416505456,352.6559753
00:15.5,0.53472358,352.4418335
00:15.5,0.565861344,352.4418335
00:15.5,0.484278679,352.4418335
00:15.5,0.199959397,352.4418335
00:15.5,-0.061262175,351.7994385
00:15.5,-0.119917333,351.7994385
00:15.5,-0.12501739,351.7994385
00:15.5,-0.16764167,351.7994385
00:15.5,-0.174158007,351.7994385
00:15.5,-0.151747242,351.7994385
00:15.5,-0.138799116,351.7994385
00:15.5,-0.162408397,351.7994385
00:15.5,-0.163864926,351.5852966
00:15.5,-0.109112449,351.5852966
00:15.5,-0.058957465,351.5852966
00:15.5,0.029779749,351.5852966
00:15.5,0.10285718,351.1570435
00:15.5,0.118571155,351.1570435
00:15.5,0.065185249,351.1570435
00:15.5,-0.017462101,351.1570435
00:15.5,0.113238856,350.7287598
00:15.5,0.128602326,350.7287598
00:15.5,-0.04139385,350.7287598
00:15.5,-0.201715574,350.7287598
00:15.5,-0.343670517,350.5146484
00:15.5,-0.372005135,350.5146484
00:15.5,-0.220052525,350.5146484
00:15.5,-0.043712974,350.5146484
00:15.5,0.169223905,349.8722229
00:15.5,0.44688943,349.8722229
00:15.5,0.658099592,349.8722229
00:15.5,0.600124538,349.8722229
00:15.5,0.378945053,349.4439697
00:15.5,0.205895469,349.4439697
00:15.5,0.100426354,349.4439697
00:15.5,-0.194138914,349.4439697
00:15.5,-0.608059227,349.015686
00:15.5,-0.577008486,349.015686
00:15.5,-0.363667756,349.015686
00:15.5,-0.187234744,349.015686
00:15.5,-0.095376022,348.5874329
00:15.5,-0.137577325,348.5874329
00:15.5,-0.085543036,348.5874329
00:15.5,0.061486721,348.5874329
00:15.5,0.110270895,348.373291
00:15.5,0.098377384,348.373291
00:15.5,0.081020214,348.373291
00:15.5,0.088065743,348.373291
00:15.5,0.139870688,347.9450378
00:15.5,0.221724361,347.9450378
00:15.5,0.195514992,347.9450378
00:15.5,0.138687864,347.9450378
00:15.5,0.052657202,347.730896
00:15.5,0.00452692,347.730896
00:15.5,0.045919552,347.730896
00:15.5,0.020972857,347.730896
00:15.5,-0.069852762,347.5167542
00:15.5,-0.102937475,347.5167542
00:15.5,-0.105779469,347.5167542
00:15.5,-0.11559958,347.5167542
00:15.5,-0.140847579,347.088501
00:15.5,-0.126723036,347.088501
00:15.5,-0.1372163,347.088501
00:15.5,-0.199992627,347.088501
00:15.5,-0.134034991,346.6602173
00:15.5,0.006997608,346.6602173
00:15.5,0.070078976,346.6602173
00:15.5,0.169033706,346.6602173
00:15.5,0.230127871,346.2319641
00:15.5,0.183874309,346.2319641
00:15.5,0.154291615,346.2319641
00:15.5,0.099592619,346.2319641
00:15.5,0.059693892,345.5895386
00:15.5,0.058100462,345.5895386
00:15.5,0.007355609,345.5895386
00:15.5,-0.100682631,345.5895386
00:15.5,-0.188398287,344.9471436
00:15.5,-0.186545998,344.9471436
00:15.5,-0.132190123,344.9471436
00:15.5,0.071994811,344.9471436
00:15.5,0.268220782,344.3047485
00:15.5,0.273132145,344.3047485
00:15.5,0.188190937,344.3047485
00:15.5,0.115532279,344.3047485
00:15.5,0.099351168,344.0906067
00:15.5,0.000757667,344.0906067
00:15.5,-0.144678041,344.0906067
00:15.5,-0.21964623,344.0906067
00:15.5,-0.220208958,343.6623535
00:15.5,-0.248715848,343.6623535
00:15.6,-0.33772999,343.6623535
00:15.6,-0.343788058,343.6623535
00:15.6,-0.302505463,343.2340698
00:15.6,-0.222180128,343.2340698
00:15.6,-0.112157352,343.2340698
00:15.6,0.026861399,343.2340698
00:15.6,0.176649481,342.8058167
00:15.6,0.255962223,342.8058167
00:15.6,0.314086616,342.8058167
00:15.6,0.319347084,342.8058167
00:15.6,0.292488992,342.377533
00:15.6,0.293797106,342.377533
00:15.6,0.263370514,342.377533
00:15.6,0.13628988,342.377533
00:15.6,0.075261459,341.9492798
00:15.6,0.022438977,341.9492798
00:15.6,-0.053099986,341.9492798
00:15.6,-0.158252135,341.9492798
00:15.6,-0.199198782,341.7351379
00:15.6,-0.172829896,341.7351379
00:15.6,-0.132580653,341.7351379
00:15.6,-0.112692595,341.7351379
00:15.6,-0.087692074,340.8786011
00:15.6,-0.065068834,340.8786011
00:15.6,-0.040466733,340.8786011
00:15.6,-0.002734654,340.8786011
00:15.6,0.013048238,340.6644592
00:15.6,0.022970442,340.6644592
00:15.6,-0.034310374,340.6644592
00:15.6,0.034050327,340.6644592
00:15.6,0.145923093,340.2362061
00:15.6,-0.129848555,340.2362061
00:15.6,-0.459482491,340.2362061
00:15.6,-0.263100803,340.2362061
00:15.6,0.178587869,339.8079224
00:15.6,0.42064324,339.8079224
00:15.6,0.478385806,339.8079224
00:15.6,0.367405534,339.8079224
00:15.6,0.225057974,339.1655273
00:15.6,0.076996639,339.1655273
00:15.6,-0.1392681,339.1655273
00:15.6,-0.300899893,339.1655273
00:15.6,-0.34880662,338.7372742
00:15.6,-0.327601433,338.7372742
00:15.6,-0.19460696,338.7372742
00:15.6,-0.046994358,338.7372742
00:15.6,0.05276731,338.5231323
00:15.6,0.087349504,338.5231323
00:15.6,0.105092794,338.5231323
00:15.6,0.118792556,338.5231323
00:15.6,0.113971479,338.3089905
00:15.6,0.083386056,338.3089905
00:15.6,0.020742849,338.3089905
00:15.6,-0.056283776,338.3089905
00:15.6,-0.165878683,337.8807373
00:15.6,-0.220787689,337.8807373
00:15.6,-0.109086044,337.8807373
00:15.6,0.078346521,337.8807373
00:15.6,0.209746003,337.6665955
00:15.6,0.194345921,337.6665955
00:15.6,0.173103139,337.6665955
00:15.6,0.125391096,337.6665955
00:15.6,0.0638116,337.2383118
00:15.6,0.03378465,337.2383118
00:15.6,-0.078016937,337.2383118
00:15.6,-0.166572839,337.2383118
00:15.6,-0.199829698,336.8100586
00:15.6,-0.207221836,336.8100586
00:15.6,-0.00752331,336.8100586
00:15.6,0.175969839,336.8100586
00:15.6,0.103011489,336.3817749
00:15.6,-0.058817968,336.3817749
00:15.6,0.075562455,336.3817749
00:15.6,0.230244339,336.3817749
00:15.6,0.103101015,335.9535217
00:15.6,-0.052399416,335.9535217
00:15.6,-0.06352786,335.9535217
00:15.6,-0.061014444,335.9535217
00:15.6,-0.099033058,335.7393799
00:15.6,-0.125989586,335.7393799
00:15.6,-0.124310285,335.7393799
00:15.6,-0.10359446,335.7393799
00:15.6,-0.053673804,335.525238
00:15.6,0.006121516,335.525238
00:15.6,0.03551387,335.525238
00:15.6,0.03008919,335.525238
00:15.6,-0.005240018,335.3111267
00:15.6,0.007179268,335.3111267
00:15.6,0.003039032,335.3111267
00:15.6,-0.024102919,335.3111267
00:15.6,-0.03105209,334.882843
00:15.6,-0.002055023,334.882843
00:15.6,0.042113651,334.882843
00:15.6,0.059987295,334.882843
00:15.6,0.037241474,334.6687012
00:15.6,0.089715242,334.6687012
00:15.6,0.137607723,334.6687012
00:15.6,0.1407969,334.6687012
00:15.6,0.083052985,333.8121643
00:15.6,-0.008159479,333.8121643
00:15.7,-0.076151647,333.8121643
00:15.7,-0.114258379,333.8121643
00:15.7,-0.102582879,333.1697693
00:15.7,-0.051336776,333.1697693
00:15.7,-0.0290024,333.1697693
00:15.7,-0.034836575,333.1697693
00:15.7,-0.047886409,332.0990906
00:15.7,-0.072386838,332.0990906
00:15.7,-0.073750921,332.0990906
00:15.7,0.016352179,332.0990906
00:15.7,0.114088595,331.0284424
00:15.7,0.103636794,331.0284424
00:15.7,0.080423206,331.0284424
00:15.7,0.045937747,331.0284424
00:15.7,0.011430268,329.7436218
00:15.7,0.073621787,329.7436218
00:15.7,0.080896989,329.7436218
00:15.7,-0.05907055,329.7436218
00:15.7,-0.132853359,328.2446899
00:15.7,-0.068609066,328.2446899
00:15.7,0.030362526,328.2446899
00:15.7,0.060839053,328.2446899
00:15.7,0.050391,326.7457581
00:15.7,-0.011722309,326.7457581
00:15.7,-0.104300939,326.7457581
00:15.7,-0.058387991,326.7457581
00:15.7,0.019597353,325.0326843
00:15.7,0.060811911,325.0326843
00:15.7,0.025907142,325.0326843
00:15.7,-0.034883503,325.0326843
00:15.7,-0.047536116,323.5337219
00:15.7,-0.04693643,323.5337219
00:15.7,-0.055523027,323.5337219
00:15.7,-0.041302793,323.5337219
00:15.7,-0.036093518,321.6065369
00:15.7,-0.049608134,321.6065369
00:15.7,-0.036707491,321.6065369
00:15.7,-0.034905002,321.6065369
00:15.7,0.000960354,319.8934631
00:15.7,0.242514655,319.8934631
00:15.7,0.285570443,319.8934631
00:15.7,0.204207152,319.8934631
00:15.7,0.064499699,317.9662476
00:15.7,-0.063942268,317.9662476
00:15.7,-0.026138518,317.9662476
00:15.7,-0.019916985,317.9662476
00:15.7,-0.060475532,316.6814575
00:15.7,-0.062931962,316.6814575
00:15.7,-0.095004231,316.6814575
00:15.7,-0.132302538,316.6814575
00:15.7,-0.127564639,315.1824951
00:15.7,-0.113731004,315.1824951
00:15.7,-0.076017417,315.1824951
00:15.7,-0.034754675,315.1824951
00:15.7,-0.02551966,314.1118469
00:15.7,-0.058335062,314.1118469
00:15.7,-0.085920192,314.1118469
00:15.7,-0.079434961,314.1118469
00:15.7,-0.033247858,313.0411682
00:15.7,0.038576797,313.0411682
00:15.7,0.052677657,313.0411682
00:15.7,0.119546972,313.0411682
00:15.7,0.350156277,311.9704895
00:15.7,0.51718843,311.9704895
00:15.7,0.426736295,311.9704895
00:15.7,0.203128204,311.9704895
00:15.7,0.03513689,311.1139526
00:15.7,-0.040824823,311.1139526
00:15.7,-0.152771458,311.1139526
00:15.7,-0.293595791,311.1139526
00:15.7,-0.373816133,310.4715576
00:15.7,-0.356204778,310.4715576
00:15.7,-0.289199322,310.4715576
00:15.7,-0.207335219,310.4715576
00:15.7,-0.124918014,309.6150208
00:15.7,-0.04719007,309.6150208
00:15.7,0.008704294,309.6150208
00:15.7,0.082697161,309.6150208
00:15.7,0.151818797,308.9726257
00:15.7,0.179087386,308.9726257
00:15.7,0.171945468,308.9726257
00:15.7,0.124504551,308.9726257
00:15.7,0.090889327,308.3302002
00:15.7,0.049602248,308.3302002
00:15.7,-0.0023783,308.3302002
00:15.7,-0.025039088,308.3302002
00:15.7,-0.023069773,307.4736633
00:15.7,-0.00152662,307.4736633
00:15.7,0.025545979,307.4736633
00:15.7,-0.000471626,307.4736633
00:15.7,0.010404672,306.4030151
00:15.7,0.038145632,306.4030151
00:15.7,0.028390264,306.4030151
00:15.7,-0.012850675,306.4030151
00:15.7,-0.06068198,305.5464783
00:15.7,-0.071819164,305.5464783
00:15.7,-0.063124478,305.5464783
00:15.7,-0.024350183,305.5464783
00:15.7,0.020786637,304.0475464
00:15.7,0.056641467,304.0475464
00:15.8,0.087386049,304.0475464
00:15.8,0.079773076,304.0475464
00:15.8,0.03928877,302.3344727
00:15.8,0.026337789,302.3344727
00:15.8,0.003953299,302.3344727
00:15.8,-0.026957463,302.3344727
00:15.8,-0.055717606,299.9789734
00:15.8,-0.053221006,299.9789734
00:15.8,-0.04022469,299.9789734
00:15.8,-0.034932703,299.9789734
00:15.8,-0.020980693,297.4093628
00:15.8,0.001752363,297.4093628
00:15.8,-0.016914653,297.4093628
00:15.8,-0.041086383,297.4093628
00:15.8,-0.039065398,293.9832153
00:15.8,0.01065496,293.9832153
00:15.8,0.049250025,293.9832153
00:15.8,0.045722794,293.9832153
00:15.8,-0.001692074,289.9146729
00:15.8,0.01327348,289.9146729
00:15.8,0.046912733,289.9146729
00:15.8,0.016750548,289.9146729
00:15.8,0.00366609,284.7754517
00:15.8,-0.033736773,284.7754517
00:15.8,-0.126998305,284.7754517
00:15.8,-0.150484219,284.7754517
00:15.8,-0.127137661,278.9938354
00:15.8,-0.057419859,278.9938354
00:15.8,0.008717596,278.9938354
00:15.8,0.067066945,278.9938354
00:15.8,0.083641075,271.7132874
00:15.8,0.094762266,271.7132874
00:15.8,0.096028529,271.7132874
00:15.8,0.058690734,271.7132874
00:15.8,0.053999092,263.5761719
00:15.8,0.05102025,263.5761719
00:15.8,0.03070315,263.5761719
00:15.8,0.001072195,263.5761719
00:15.8,-0.031766783,254.7966766
00:15.8,-0.018638406,254.7966766
00:15.8,0.012590086,254.7966766
00:15.8,-0.010769749,254.7966766
00:15.8,-0.083221093,245.3747864
00:15.8,-0.03507413,245.3747864
00:15.8,0.020297181,245.3747864
00:15.8,-0.014523606,245.3747864
00:15.8,-0.016159965,235.3104706
00:15.8,-0.006092374,235.3104706
00:15.8,0.014813788,235.3104706
00:15.8,0.03584167,235.3104706
00:15.8,0.018835386,224.603775
00:15.8,0.064799026,224.603775
00:15.8,0.139724478,224.603775
00:15.8,0.09845645,224.603775
00:15.8,0.015152752,213.8970642
00:15.8,-0.095888659,213.8970642
00:15.8,-0.16830191,213.8970642
00:15.8,-0.15943855,213.8970642
00:15.8,-0.126451507,202.762085
00:15.8,-0.151386663,202.762085
00:15.8,-0.126698673,202.762085
00:15.8,-0.027099108,202.762085
00:15.8,0.065519929,191.8412476
00:15.8,0.096059531,191.8412476
00:15.8,0.076154388,191.8412476
00:15.8,0.071226008,191.8412476
00:15.8,0.075166076,180.4921417
00:15.8,0.123570099,180.4921417
00:15.8,0.135109946,180.4921417
00:15.8,0.089954659,180.4921417
00:15.8,0.075419404,169.7854309
00:15.8,0.110903054,169.7854309
00:15.8,0.1406409,169.7854309
00:15.8,0.050098415,169.7854309
00:15.8,-0.062358093,158.6504669
00:15.8,-0.119808666,158.6504669
00:15.8,-0.106155083,158.6504669
00:15.8,-0.089498743,158.6504669
00:15.8,-0.120750904,148.3720245
00:15.8,-0.154676303,148.3720245
00:15.8,-0.144946739,148.3720245
00:15.8,-0.040314179,148.3720245
00:15.8,0.033225778,138.307724
00:15.8,0.027365876,138.307724
00:15.8,-0.057921614,138.307724
00:15.8,-0.133960664,138.307724
00:15.8,-0.150798246,128.45755
00:15.8,-0.038126107,128.45755
00:15.8,0.068629526,128.45755
00:15.8,0.067993604,128.45755
00:15.8,0.0952878,119.0356445
00:15.8,0.100542277,119.0356445
00:15.8,0.046099517,119.0356445
00:15.8,0.031175757,119.0356445
00:15.8,0.068280376,110.0420151
00:15.8,0.079401374,110.0420151
00:15.8,0.041354503,110.0420151
00:15.8,0.020811534,110.0420151
